Rwanda;"Rwanda (UK:  _roo- AN-də_, US:  _roo- AHN-də_; Kinyarwanda: _u Rwanda_ [u.ɾɡwaː.nda] ), officially the Republic of Rwanda , is a landlocked country in the Great Rift Valley of Central Africa, where the African Great Lakes region and Southeast Africa converge. Located a few degrees south of the Equator, Rwanda is bordered by Uganda, Tanzania, Burundi, and the Democratic Republic of the Congo. It is highly elevated, giving it the soubriquet ""land of a thousand hills"" (French: _pays des mille collines_ ), with its geography dominated by mountains in the west and savanna to the southeast, with numerous lakes throughout the country. The climate is temperate to subtropical, with two rainy seasons and two dry seasons each year. It is the most densely populated mainland African country; among countries larger than 10,000 km2, it is the fifth most densely populated country in the world. Its capital and largest city is Kigali.  Hunter-gatherers settled the territory in the Stone and Iron Ages, followed later by Bantu peoples. The population coalesced first into clans, and then, into kingdoms. In the 15th century, one kingdom, under King Gihanga, managed to incorporate several of its close neighbor territories establishing the Kingdom of Rwanda. The Kingdom of Rwanda dominated from the mid-eighteenth century, with the Tutsi kings conquering others militarily, centralising power, and enacting unifying policies. In 1897, Germany colonized Rwanda as part of German East Africa, followed by Belgium, which took control in 1916 during World War I. Both European nations ruled through the Rwandan king and perpetuated a pro-Tutsi policy. The Hutu population revolted in 1959. They massacred numerous Tutsi and ultimately established an independent, Hutu- dominated republic in 1962 led by President Grégoire Kayibanda. A 1973 military coup overthrew Kayibanda and brought Juvénal Habyarimana to power, who retained the pro-Hutu policy. The Tutsi-led Rwandan Patriotic Front (RPF) launched a civil war in 1990. Habyarimana was assassinated in April 1994. Social tensions erupted in the Rwandan genocide that spanned one hundred days. The RPF ended the genocide with a military victory in July 1994.  Rwanda has been governed as _de facto_ one-party state by the RPF since 1994 with former commander Paul Kagame as President since 2000. The country has been governed by a series of centralized authoritarian governments since precolonial times. Although Rwanda has low levels of corruption compared with neighbouring countries, it ranks among the lowest in international measurements of government transparency, civil liberties and quality of life. The population is young and predominantly rural; Rwanda has one of the youngest populations in the world. Rwandans are drawn from just one cultural and linguistic group, the Banyarwanda. However, within this group there are three subgroups: the Hutu, Tutsi and Twa. The Twa are a forest-dwelling pygmy people and are often considered descendants of Rwanda's earliest inhabitants. Christianity is the largest religion in the country; the principal and national language is Kinyarwanda, spoken by native Rwandans, with English, French and Swahili serving as additional official foreign languages.  Rwanda's economy is based mostly on subsistence agriculture. Coffee and tea are the major cash crops in Rwanda to export. Tourism is a fast-growing sector and is now the country's leading foreign exchange earner. The country is a member of the African Union, the United Nations, the Commonwealth of Nations, COMESA, OIF and the East African Community.  "
Saudi Arabia;"Saudi Arabia , officially the Kingdom of Saudi Arabia ( KSA ), is a country in West Asia. It covers the bulk of the Arabian Peninsula and has a land area of about 2150000 km2 (830000 sq mi), making it the fifth-largest country in Asia and the largest in the Middle East. It is bordered by the Red Sea to the west; Jordan, Iraq, and Kuwait to the north; the Persian Gulf, Qatar and the United Arab Emirates to the east; Oman to the southeast; and Yemen to the south. Bahrain is an island country off its east coast. The Gulf of Aqaba in the northwest separates Saudi Arabia from Egypt and Israel. Saudi Arabia is the only country with a coastline along both the Red Sea and the Persian Gulf, and most of its terrain consists of arid desert, lowland, steppe, and mountains. Saudi Arabia's capital and largest city is Riyadh; the kingdom is also the location of Islam's two holiest cities of Mecca and Medina.  Pre-Islamic Arabia, the territory that constitutes modern-day Saudi Arabia, was the site of several ancient cultures and civilizations; the prehistory of Saudi Arabia shows some of the earliest traces of human activity outside Africa. The world's second-largest religion, Islam, emerged in what is now Saudi Arabia. In the early 7th century, the Islamic prophet Muhammad united the population of the Arabian Peninsula and created a single Islamic religious polity. Following his death in 632, his followers rapidly expanded the territory under Muslim rule beyond Arabia, conquering huge and unprecedented swathes of territory (from the Iberian Peninsula in the west to parts of Central and South Asia in the east) in a matter of decades. Arab dynasties originating from modern-day Saudi Arabia founded the Rashidun (632–661), Umayyad (661–750), Abbasid (750–1517), and Fatimid (909–1171) caliphates, as well as numerous other dynasties in Asia, Africa, and Europe.  The area of modern-day Saudi Arabia formerly consisted of mainly four distinct historical regions: Hejaz, Najd, and parts of Eastern Arabia (Al-Ahsa) and South Arabia ('Asir). The Kingdom of Saudi Arabia was founded in 1932 by King Abdulaziz (known as Ibn Saud in the West). He united the four regions into a single state through a series of conquests beginning in 1902 with the capture of Riyadh, the ancestral home of his family, the House of Saud. Saudi Arabia has since been an absolute monarchy, where political decisions are made on the basis of consultation among the King, the Council of Ministers, and the country's traditional elites that oversee a highly authoritarian regime. The ultraconservative Wahhabi religious movement within Sunni Islam was described as a ""predominant feature of Saudi culture"" until the 2000s. In 2016, the Saudi Arabian government curtailed the influence of the Wahhabi religious establishment and restricted the activities of the morality police and launched various Westernization policies such as the economic programme of Saudi Vision 2030. In its Basic Law, Saudi Arabia defines itself as a sovereign Arab Islamic state with Islam as its official religion and Arabic as its official language. Petroleum was discovered in 1938 and followed up by several other finds in the Eastern Province. Saudi Arabia has since become the world's third-largest oil producer and largest oil exporter, controlling the world's second-largest oil reserves and the sixth-largest gas reserves. The kingdom is categorized as a World Bank high-income economy and is the only Arab country to be part of the G20 major economies. The Saudi government has attracted criticism for various policies such as its intervention in the Yemeni Civil War, alleged sponsorship of terrorism as well as for its domestic repression.  Saudi Arabia is considered both a regional and middle power. The Saudi economy is the largest in the Middle East; the world's nineteenth-largest economy by nominal GDP and the seventeenth largest by PPP. As a country with a very high Human Development Index, it offers a tuition-free university education, no personal income tax, and a free universal health care system. With its dependency on foreign labour, Saudi Arabia is home to the world's third- largest immigrant population. It also has one of the world's youngest populations, with approximately 50% of its population of 32.2 million being under 25 years old. In addition to being a member of the Gulf Cooperation Council, Saudi Arabia is an active and founding member of the United Nations, Organisation of Islamic Cooperation, Arab League, Arab Air Carriers' Organization and OPEC. Saudi Arabia is a dialogue partner of the Shanghai Cooperation Organisation.  "
Sudan;"Sudan (English:  _soo- DAHN_ or  _soo- DAN_; Arabic: السودان, romanized: _Sūdān_ ), officially the Republic of the Sudan (Arabic: جمهورية السودان, romanized: _Jumhūriyyat as-Sūdān_ ), is a country in Northeast Africa. It borders the Central African Republic to the southwest, Chad to the west, Egypt to the north, Eritrea to the northeast, Ethiopia to the southeast, Libya to the northwest, South Sudan to the south, and the Red Sea. It has a population of 45.7 million people as of 2022 and occupies 1,886,068 square kilometres (728,215 square miles), making it Africa's third-largest country by area and the third-largest by area in the Arab League. It was the largest country by area in Africa and the Arab League until the secession of South Sudan in 2011; since then both titles have been held by Algeria. Its capital city is Khartoum, and its most populous city is Omdurman (part of the metropolitan area of Khartoum).  History witnessed the Khormusan (c. 42,000–18,000 BP), Halfan culture (c. 22,5 BP–16 ka kal BP), Sebilian (c. 13,000 BC–10,000 BC), Qadan culture (c. 13,000–9000 BCA) the Battle of Jebel Sahaba the first battle in history (i.e. 11,412-11,777 BC), A-Group culture (c. 3800 BC–3100 BC), Kingdom of Kerma (c. 2500–1500 BC), the Egyptian New Kingdom (c. 1500 BC–1070 BC), and the Kingdom of Kush (c. 785 BC–350 AD). After the fall of Kush, the Nubians formed the three Christian kingdoms of Nobatia, Makuria, and Alodia. Between the 14th and 15th centuries, most of Sudan was gradually settled by Arab nomads. From the 16th to the 19th centuries, central and eastern Sudan were dominated by the Funj sultanate, while Darfur ruled the west and the Ottomans the east. In 1811, Mamluks established a state at Dunqulah as a base for their slave trading. Under Turco-Egyptian rule of Sudan after the 1820s, the practice of trading slaves was entrenched along a north–south axis, with slave raids taking place in southern parts of the country and slaves being transported to Egypt and the Ottoman empire. From the 19th century, the entirety of Sudan was conquered by the Egyptians under the Muhammad Ali dynasty. Religious- nationalist fervour erupted in the Mahdist Uprising in which Mahdist forces were eventually defeated by a joint Egyptian-British military force. In 1899, under British pressure, Egypt agreed to share sovereignty over Sudan with the United Kingdom as a condominium. In effect, Sudan was governed as a British possession. The Egyptian revolution of 1952 toppled the monarchy and demanded the withdrawal of British forces from all of Egypt and Sudan. Muhammad Naguib, one of the two co-leaders of the revolution, and Egypt's first President, who was half-Sudanese and had been raised in Sudan, made securing Sudanese independence a priority of the revolutionary government. The following year, under Egyptian and Sudanese pressure, the United Kingdom agreed to Egypt's demand for both governments to terminate their shared sovereignty over Sudan and to grant Sudan independence. On 1 January 1956, Sudan was duly declared an independent state.  After Sudan became independent, the Gaafar Nimeiry regime began Islamist rule. This exacerbated the rift between the Islamic North, the seat of the government, and the Animists and Christians in the South. Differences in language, religion, and political power erupted in a civil war between government forces, influenced by the National Islamic Front (NIF), and the southern rebels, whose most influential faction was the Sudan People's Liberation Army (SPLA), which eventually led to the independence of South Sudan in 2011. Between 1989 and 2019, a 30-year-long military dictatorship led by Omar al-Bashir ruled Sudan and committed widespread human rights abuses, including torture, persecution of minorities, alleged sponsorship global terrorism, and ethnic genocide in Darfur from 2003–2020. Overall, the regime killed an estimated 300,000 to 400,000 people. Protests erupted in 2018, demanding Bashir's resignation, which resulted in a coup d'état on 11 April 2019 and Bashir's imprisonment.  Islam was Sudan's state religion and Islamic laws were applied from 1983 until 2020 when the country became a secular state. Sudan is a least developed country and ranks 172nd on the Human Development Index as of 2022. Its economy largely relies on agriculture due to international sanctions and isolation, as well as a history of internal instability and factional violence. The large majority of Sudan is dry and over 35% of Sudan's population lives in poverty. Sudan is a member of the United Nations, Arab League, African Union, COMESA, Non-Aligned Movement and the Organisation of Islamic Cooperation.    *[c.]: circa  "
Senegal;"Senegal , officially the Republic of Senegal , is a country in West Africa, on the Atlantic Ocean coastline. Senegal is bordered by Mauritania to the north, Mali to the east, Guinea to the southeast and Guinea-Bissau to the southwest. Senegal nearly surrounds The Gambia, a country occupying a narrow sliver of land along the banks of the Gambia River, which separates Senegal's southern region of Casamance from the rest of the country. Senegal also shares a maritime border with Cape Verde. Senegal's economic and political capital is Dakar.  Senegal is the westernmost country in the mainland of the Old World, or Afro- Eurasia. It owes its name to the Senegal River, which borders it to the east and north. The climate is typically Sahelian, though there is a rainy season. Senegal covers a land area of almost 197,000 square kilometres (76,000 sq mi) and has a population of around 17 million. The state is a unitary presidential republic; since the country's foundation in 1960, it has been recognized as one of the most stable countries on the African continent. According to 2023 V-Dem Democracy indices Senegal is ranked 52nd in electoral democracy worldwide and 4th in electoral democracy in Africa.  The state was formed as part of the independence of French West Africa from French colonial rule. Because of this history, French is the official language, but it is understood by only a minority of the population. Over 30 languages are spoken in Senegal. Wolof is the most widely spoken one, with 80% of the population speaking it as a first or second language, acting as Senegal's lingua franca alongside French. Like other African nations, the country includes a wide mix of ethnic and linguistic communities, with the largest being the Wolof, Fula, and Serer people. Senegalese people are predominantly Muslim.  Senegal is classified as a heavily indebted poor country, with relatively low HDI ranked 170th in the Human Development Index. Most of the population is on the coast and works in agriculture or other food industries; other major industries include mining, tourism, and services. The country does not have notable natural resources, but the basis of its development lies in education, where almost half the state's budget is spent. Senegal is a member state of the African Union, the United Nations, the Economic Community of West African States (ECOWAS), Organisation internationale de la Francophonie, the Organisation of Islamic Cooperation, and the Community of Sahel-Saharan States. In the world of motor sports, Senegal is known for the Paris-Dakar Rally.  "
Singapore;"Singapore ( _SING -(g)ə-por_), officially the Republic of Singapore , is an island country and city-state in maritime Southeast Asia. It is located about one degree of latitude (137 kilometres or 85 miles) north of the equator, off the southern tip of the Malay Peninsula, bordering the Strait of Malacca to the west, the Singapore Strait to the south, the South China Sea to the east, and the Straits of Johor to the north. The country's territory comprises one main island, 63 satellite islands and islets, and one outlying islet; the combined area of these has increased by approximately 25% since the country's independence as a result of extensive land reclamation projects. It has the second highest population density of any country in the world, although there are numerous green and recreational spaces as a result of urban planning. With a multicultural population and in recognition of the cultural identities of the major ethnic groups within the nation, Singapore has four official languages: English, Malay, Mandarin, and Tamil. English is the lingua franca, with its exclusive use in numerous public services. Multi-racialism is enshrined in the constitution and continues to shape national policies in education, housing, and politics.  Singapore's history dates back at least eight hundred years, having been a maritime emporium known as _Temasek_ and subsequently a major constituent part of several successive thalassocratic empires. Its contemporary era began in 1819, when Stamford Raffles established Singapore as an entrepôt trading post of the British Empire. In 1867, the colonies in Southeast Asia were reorganised, and Singapore came under the direct control of Britain as part of the Straits Settlements. During World War II, Singapore was occupied by Japan in 1942 and returned to British control as a separate Crown colony following Japan's surrender in 1945. Singapore gained self-governance in 1959 and, in 1963, became part of the new federation of Malaysia, alongside Malaya, North Borneo, and Sarawak. Ideological differences, most notably the perceived encroachment of the egalitarian ""Malaysian Malaysia"" political ideology led by Lee Kuan Yew into the other constituent entities of Malaysia—at the perceived expense of the _bumiputera_ and the policies of _Ketuanan Melayu_ —eventually led to Singapore's expulsion from the federation two years later; Singapore became an independent sovereign country in 1965.  After early years of turbulence and despite lacking natural resources and a hinterland, the nation rapidly developed to become one of the Four Asian Tigers. With its growth based on international trade and economic globalisation, it integrated itself with the world economy through free trade with minimal-to-no trade barriers or tariffs, export-oriented industrialisation, and the large accumulation of received foreign direct investments, foreign exchange reserves, and assets held by sovereign wealth funds. As a highly developed country, it has the highest GDP per capita (PPP) in the world. Identified as a tax haven, Singapore is the only country in Asia with a AAA sovereign credit rating from all major rating agencies. It is a major aviation, financial, and maritime shipping hub and has consistently been ranked as one of the most expensive cities to live in for expatriates and foreign workers. Singapore ranks highly in key social indicators: education, healthcare, quality of life, personal safety, infrastructure, and housing, with a home-ownership rate of 88 percent. Singaporeans enjoy one of the longest life expectancies, fastest Internet connection speeds, lowest infant mortality rates, and lowest levels of corruption in the world.  Singapore is a unitary parliamentary republic with a Westminster system of unicameral parliamentary government, and its legal system is based on common law. While the country is a multi-party democracy with free elections, the government under the People's Action Party (PAP) wields significant control and dominance over politics and society. The PAP has governed the country continuously since full internal self-government was achieved in 1959, currently holding 79 out of 93 elected seats in Parliament. One of the five founding members of ASEAN, Singapore is also the headquarters of the Asia- Pacific Economic Cooperation Secretariat, the Pacific Economic Cooperation Council Secretariat, and is the host city of many international conferences and events. Singapore is also a member of the United Nations, the World Trade Organization, the East Asia Summit, the Non-Aligned Movement, and the Commonwealth of Nations.  "
South Georgia and the South Sandwich Islands;"South Georgia and the South Sandwich Islands ( SGSSI ) is a British Overseas Territory in the southern Atlantic Ocean. It is a remote and inhospitable collection of islands, consisting of South Georgia and a chain of smaller islands known as the South Sandwich Islands. South Georgia is 165 kilometres (103 mi) long and 35 kilometres (22 mi) wide and is by far the largest island in the territory. The South Sandwich Islands lie about 700 kilometres (430 mi) southeast of South Georgia. The territory's total land area is 3,903 km2 (1,507 sq mi). The Falkland Islands are about 1,300 kilometres (810 mi) west from its nearest point.  The South Sandwich Islands are uninhabited, and a very small non-permanent population resides on South Georgia. There are no scheduled passenger flights or ferries to or from the territory, although visits by cruise liners to South Georgia are increasingly popular, with several thousand visitors each summer.  The United Kingdom claimed sovereignty over South Georgia in 1775 and the South Sandwich Islands in 1908. The territory of ""South Georgia and the South Sandwich Islands"" was formed in 1985; previously, it had been governed as part of the Falkland Islands Dependencies. Argentina claimed South Georgia in 1927 and claimed the South Sandwich Islands in 1938.  Argentina maintained a naval station, Corbeta Uruguay, on Thule Island in the South Sandwich Islands from 1976 until 1982 when it was closed by the Royal Navy. The Argentine claim over South Georgia contributed to the 1982 Falklands War, during which Argentine forces briefly occupied the island. Argentina continues to claim sovereignty over South Georgia and the South Sandwich Islands as part of the Tierra del Fuego, Antártida e Islas del Atlántico Sur Province.  Toothfish are vital to the islands' economy; as a result, Toothfish Day is celebrated on 4 September as a bank holiday in the territory.  "
Saint Helena, Ascension and Tristan da Cunha;Saint Helena, Ascension and Tristan da Cunha is a British Overseas Territory located in the South Atlantic and consisting of the island of Saint Helena, Ascension Island, and the archipelago of Tristan da Cunha (including Gough Island). Its name was Saint Helena and Dependencies until 1 September 2009, when a new constitution came into force giving the three islands equal status as three territories, with a grouping under the Crown.  
Svalbard and Jan Mayen;"Svalbard and Jan Mayen (Norwegian: _Svalbard og Jan Mayen_ , ISO 3166-1 alpha-2: SJ , ISO 3166-1 alpha-3: SJM , ISO 3166-1 numeric: 744 ) is a statistical designation defined by ISO 3166-1 for a collective grouping of two remote jurisdictions of Norway: Svalbard and Jan Mayen. While the two are combined for the purposes of the International Organization for Standardization (ISO) category, they are not administratively related. This has further resulted in the country code top-level domain .sj being issued for Svalbard and Jan Mayen, and ISO 3166-2:SJ. The United Nations Statistics Division also uses this code, but has named it the Svalbard and Jan Mayen Islands.  Svalbard is an archipelago in the Arctic Ocean under the sovereignty of Norway, but is subject to the special status granted by the Svalbard Treaty. Jan Mayen is a remote island in the Arctic Ocean; it has no permanent population and is administered by the County Governor of Nordland. Svalbard and Jan Mayen have in common that they are the only integrated parts of Norway not allocated to counties.  While a separate ISO code for Svalbard was proposed by the United Nations, it was the Norwegian authorities who took initiative to include Jan Mayen in the code. Its official language is Norwegian.  "
Solomon Islands;"Solomon Islands is a country consisting of six major islands and over 900 smaller islands in Melanesia, part of Oceania, to the northeast of Australia. It is directly adjacent to Papua New Guinea to the northwest, Australia to the southwest, New Caledonia and Vanuatu to the southeast, Fiji, Wallis and Futuna, and Tuvalu to the east, and Nauru and the Federated States of Micronesia to the north. It has a total area of 29,000 square kilometres (11,197 sq mi), and a population of approximately 700,000. Its capital, Honiara, is located on the largest island, Guadalcanal. The country takes its name from the wider area of the Solomon Islands (archipelago), which is a collection of Melanesian islands that also includes the Autonomous Region of Bougainville (currently a part of Papua New Guinea), but excludes the Santa Cruz Islands.  The islands have been settled since at least some time between 30,000 and 28,800 BC, with later waves of migrants, notably the Lapita people, mixing and producing the modern indigenous Solomon Islanders population. In 1568, the Spanish navigator Álvaro de Mendaña was the first European to visit them. Though not named by Mendaña, it is believed that the islands were called _""the Solomons""_ by those who later received word of his voyage and mapped his discovery. Mendaña returned decades later, in 1595, and another Spanish expedition, led by Portuguese navigator Pedro Fernandes de Queirós, visited the Solomons in 1606. Britain defined its area of interest in the Solomon Islands archipelago in June 1893, when Captain Gibson, R.N., of HMS _Curacoa_ , declared the southern Solomon Islands a British protectorate. During World War II, the Solomon Islands campaign (1942–1945) saw fierce fighting between the United States, British Imperial forces, and the Empire of Japan, including the Battle of Guadalcanal.  The official name of the then-British administration was changed from the ""British Solomon Islands Protectorate"" to ""The Solomon Islands"" in 1975, and self-government was achieved the following year. Independence was obtained, and the name changed to just ""Solomon Islands"" (without the definite article), in 1978. At independence, Solomon Islands became a constitutional monarchy. The King of Solomon Islands is Charles III, who is represented in the country by a governor-general.  "
Sierra Leone;"Sierra Leone , officially the Republic of Sierra Leone , is a country on the southwest coast of West Africa. It shares its southeastern border with Liberia, and the northern half of the nation is surrounded by Guinea. Covering a total area of 71,740 km2 (27,699 sq mi), Sierra Leone has a tropical climate, with diverse environments ranging from savanna to rainforests. The country has a population of 7,092,113 as of the 2015 census. Freetown is the capital and largest city. The country is divided into five administrative regions, which are subdivided into 16 districts.  Sierra Leone is a presidential republic with a unicameral parliament and a directly elected president. Sierra Leone is a secular state with the constitution providing for the separation of state and religion and freedom of conscience (which includes freedom of thoughts and religion). Muslims make up about three-quarters of the population, though with an influential Christian minority. Religious tolerance in the West African country is very high and is generally considered a norm and part of Sierra Leone's cultural identity.  The geographic area has been inhabited for millennia, but Sierra Leone, as the country and its borders are known today, was founded by the British Crown in two phases: first, the coastal Sierra Leone Colony in 1808 (for returning Africans after the abolition of the slave trade); second, the inland Protectorate in 1896 (as the Crown needed to establish more dominion inland following the outcome of the Berlin Conference of 1884–1885). Hence, the country formally became known as the Sierra Leone Colony and Protectorate or simply British Sierra Leone. Sierra Leone gained independence from the United Kingdom in 1961, becoming a Commonwealth realm as the Dominion of Sierra Leone with Sir Milton Margai of the Sierra Leone People's Party (SLPP) as the country's first prime minister.  A new constitution was adopted in 1971, transforming the country into a presidential republic led by Siaka Stevens of the All People's Congress (APC). After declaring the APC the sole legal party in 1978, Stevens was succeeded by Joseph Saidu Momoh in 1985, who enacted a new constitution reintroducing a multi-party system in 1991. A brutal civil war between the government and the Revolutionary United Front (RUF) rebel group broke out the same year, which went on for 11 years with devastating effects. During the war, the country experienced three coups d'état and alternated between civilian and military rule. Following military interventions by the ECOMOG and later the United Kingdom, the RUF was definitively defeated in 2002. The country has remained relatively stable since then, and is attempting to recover from the war. The two main political parties are the APC and the SLPP.  About 18 ethnic groups inhabit Sierra Leone; the two largest and most influential ones are the Temne and Mende peoples. About 1.2% of the country's population are Creole people, descendants of freed African-American and Afro- Caribbean slaves and liberated Africans. English is the official language used in schools and government administration. Krio is the most widely spoken language across Sierra Leone, spoken by 97% of the country's population. Sierra Leone is rich in natural resources, especially diamond, gold, bauxite and aluminium. The country is a member of the United Nations, African Union, Economic Community of West African States (ECOWAS), Mano River Union, Commonwealth of Nations, IMF, World Bank, WTO, African Development Bank, and Organisation of Islamic Cooperation.  "
El Salvador;"El Salvador ( ; Spanish: [el salβaˈðoɾ] , meaning ""The Saviour""), officially the Republic of El Salvador (Spanish: _República de El Salvador_ ), is a country in Central America. It is bordered on the northeast by Honduras, on the northwest by Guatemala, and on the south by the Pacific Ocean. El Salvador's capital and largest city is San Salvador. The country's population in 2023 was estimated to be 6.5 million.  Among the Mesoamerican nations that historically controlled the region are the Lenca (after 600 AD), the Mayans, and then the Cuzcatlecs. Archaeological monuments also suggest an early Olmec presence around the first millennium BC. In the beginning of the 16th century, the Spanish Empire conquered the Central American territory, incorporating it into the Viceroyalty of New Spain ruled from Mexico City. However the Viceroyalty of New Spain had little to no influence in the daily affairs of the isthmus, which was colonized in 1524. In 1609, the area was declared the Captaincy General of Guatemala by the Spanish, which included the territory that would become El Salvador until its independence from Spain in 1821. It was forcibly incorporated into the First Mexican Empire, then seceded, joining the Federal Republic of Central America in 1823. When the federation dissolved in 1841, El Salvador became a sovereign state, then formed a short-lived union with Honduras and Nicaragua called the Greater Republic of Central America, which lasted from 1895 to 1898.  From the late 19th to the mid-20th century, El Salvador endured chronic political and economic instability characterized by coups, revolts, and a succession of authoritarian rulers. Persistent socioeconomic inequality and civil unrest culminated in the Salvadoran Civil War from 1979 to 1992, fought between the military-led government backed by the United States, and a coalition of left-wing guerrilla groups. The conflict ended with the Chapultepec Peace Accords. This negotiated settlement established a multiparty constitutional republic, which remains in place to this day. During the civil war, large numbers of Salvadorans emigrated to the United States. By 2008, they were one of the largest immigrant groups in the US.  El Salvador's economy has historically been dominated by agriculture, beginning with the Spanish taking control of the indigenous cacao crop in the 16th century, with production centered in Izalco, along with balsam from the ranges of La Libertad and Ahuachapán. This was followed by a boom in use of the indigo plant in the 19th century, mainly for its use as a dye. Thereafter the focus shifted to coffee, which by the early 20th century accounted for 90% of export earnings. El Salvador has since reduced its dependence on coffee and embarked on diversifying its economy by opening up trade and financial links and expanding the manufacturing sector. The colón, the currency of El Salvador since 1892, was replaced by the United States dollar in 2001. El Salvador ranks 124th among 189 countries in the Human Development Index. As of 2019 economic improvements had led to El Salvador experiencing the lowest level of income inequality among nearby countries. Among 77 countries included in a 2021 study, El Salvador had one of the least complex economies for doing business.  "
San Marino;"San Marino ( _SAN mə-REE-noh_, Italian: [sam maˈriːno]; Romagnol: _San Maréin_ or _San Maroin_ ), officially the Republic of San Marino (Italian: _Repubblica di San Marino_ ) and also known as the Most Serene Republic of San Marino (Italian: _Serenissima Repubblica di San Marino_ ), is a European microstate and country enclaved by Italy. Located on the northeastern side of the Apennine Mountains, San Marino is the fifth-smallest country in the world and covers a land area of just over 61 km2 (23+1⁄2 sq mi), with a population of 33,660 as of 2022.  San Marino is a landlocked country; however, its northeastern end is within ten kilometres (six miles) of the Italian city of Rimini on the Adriatic coast. The nearest airport is also in Italy. The country's capital city, the City of San Marino, is located atop Monte Titano, while its largest settlement is Dogana within the largest municipality of Serravalle. San Marino's official language is Italian.  The country derives its name from Saint Marinus, a stonemason from the then- Roman island of Rab in present-day Croatia. Born in AD 275, Marinus participated in the rebuilding of Rimini's city walls after their destruction by Liburnian pirates. Marinus then went on to found an independently ruled monastic community on Monte Titano in AD 301; thus, San Marino lays claim to being the oldest extant sovereign state, as well as the oldest constitutional republic.  Uniquely, San Marino's constitution dictates that its democratically elected legislature, the Grand and General Council, must elect two heads of state every six months. Known as captains regent, the two heads of state serve concurrently and with equal powers until their term expires after six months.  The country's economy is mainly based on finance, industry, services, retail, and tourism. It is one of the wealthiest countries in the world in GDP per capita, with a figure comparable to the most developed European regions. Despite this fact, ranking 44th, its Human Development Index score is the lowest in Western Europe. Its healthcare system ranked 3rd in the first ever World Health Organization analysis of the world's health systems.  "
Somalia;"Somalia , officially the Federal Republic of Somalia (Somali: _Jamhuuriyadda Federaalka Soomaaliya_ ; Arabic: جمهورية الصومال الفيدرالية), is a country in the Horn of Africa. The country is bordered by Ethiopia to the west, Djibouti to the northwest, the Gulf of Aden to the north, the Indian Ocean to the east, and Kenya to the southwest. Somalia has the longest coastline on Africa's mainland. Its terrain consists mainly of plateaus, plains, and highlands. Hot conditions prevail year-round, with periodic monsoon winds and irregular rainfall. Somalia has an estimated population of around 17.1 million, of which over 2 million live in the capital and largest city Mogadishu, and has been described as Africa's most culturally homogeneous country. Around 85% of its residents are ethnic Somalis, who have historically inhabited the country's north. Ethnic minorities are largely concentrated in the south. The official languages of Somalia are Somali and Arabic. Most people in the country are Muslims, the majority of them Sunni.  In antiquity, Somalia was an important commercial center. It is among the most probable locations of the ancient Land of Punt. During the Middle Ages, several powerful Somali empires dominated the regional trade, including the Ajuran Sultanate, the Adal Sultanate, and the Sultanate of the Geledi.  In the late 19th century, Somali Sultanates like the Isaaq Sultanate, Habr Yunis Sultanate and the Majeerteen Sultanate were colonized by both the Italian and British Empires. European colonists merged the tribal territories into two colonies, which were Italian Somaliland and the British Somaliland Protectorate. Meanwhile, in the interior, the Dervishes led by Mohammed Abdullah Hassan engaged in a two-decade confrontation against Abyssinia, Italian Somaliland, and British Somaliland and were finally defeated in the 1920 Somaliland Campaign. Italy acquired full control of the northeastern, central, and southern parts of the area after successfully waging the Campaign of the Sultanates against the ruling Majeerteen Sultanate and Sultanate of Hobyo. In 1960, the two territories united to form the independent Somali Republic under a civilian government.  Siad Barre of the Supreme Revolutionary Council (SRC) seized power in 1969 and established the Somali Democratic Republic, brutally attempting to squash the Somaliland War of Independence in the north of the country. The SRC collapsed in 1991 with the onset of the Somali Civil War.  Since the onset of the civil war, which involves various warring groups, most regions of Somalia have returned to customary and religious law. In the early 2000s, a number of interim federal administrations were created. The Transitional National Government (TNG) was established in 2000, followed by the formation of the Transitional Federal Government (TFG) in 2004, which reestablished the Somali Armed Forces.  In 2006, with a US-backed Ethiopian intervention, the TFG assumed control of most of the nation's southern conflict zones from the newly formed Islamic Courts Union (ICU). The ICU subsequently splintered into more radical groups, including the jihadist group al-Shabaab, which battled the TFG and its AMISOM allies for control of the region. By mid-2012, the insurgents had lost most of the territory they had seized, and a search for more permanent democratic institutions began. Despite this, insurgents still control much of central and southern Somalia, and wield influence in government-controlled areas, with the town of Jilib acting as the insurgents' de facto capital. A new provisional constitution was passed in August 2012, reforming Somalia as a federation. The same month, the Federal Government of Somalia was formed and a period of reconstruction began in Mogadishu, despite al-Shabaab frequently carrying out attacks there.  Somalia's GDP per capita is one of the world's lowest, and it belongs to the least developed country group. In 2019, Somalia had the lowest HDI in the world, and in the same year, 69% of Somalia's population was living below the poverty line. As of 2020, Somalia is placed the second highest in the Fragile States Index. It has maintained an informal economy mainly based on livestock, remittances from Somalis working abroad, and telecommunications. It is a member of the United Nations, the Arab League, African Union, Non-Aligned Movement, East African Community, and the Organisation of Islamic Cooperation.  "
